Lake;Experiment;Sampling ;Exp_day;Sampling_day ;Sampling_month;Enclosure;Treatment;Replicate;TP ;Chla ;TOC ;TN;PP;PN;PC;DOC;DN;PO4;NO3;NH4;Temperature;DO_%;DO_conc;pH;EC;Chla_flu;PAR_I;PAR_II;PAR_III;Fish_W_I;Fish_L_I;Fish_W_II;Fish_L_II;;;;;
Bolmen;2;3;9;31;8;15;FS;4;15.72;5.85009;9.177;0.3585;NA;NA;NA;NA;NA;6.029;43.9053955343218;11.371;17.6;102.4;9.53;6.59;104;NA;37;17;4;NA;NA;NA;NA;;;;;
Bolmen;2;3;9;31;8;16;C;4;10.49;1.54287;8.763;0.3223;NA;NA;NA;NA;NA;<2.0;39.9859830612205;27.079;17.6;101.6;9.46;6.6;102;NA;63;30;13;NA;NA;NA;NA;;;;;
Bolmen;2;3;9;31;8;21;Lake;Lake;13.43;5.01075;8.932;0.3031;NA;NA;NA;NA;NA;<2.0;18.9678794938108;2.242;17.5;97.3;9.04;6.57;103;NA;77;43;24;NA;NA;NA;NA;;;;;
Bolmen;2;4;14;5;9;1;C;1;12.52;2.75121;9.411;0.3334;NA;NA;NA;NA;NA;2.565;13.0144315242927;10.55;16.5;100.4;9.66;6.4;93;NA;112;54;22;NA;NA;NA;NA;;;;;
Bolmen;2;4;14;5;9;2;F;1;13.76;6.15474;9.614;0.3214;NA;NA;NA;NA;NA;2.346;8.22715337689772;<1.4;16.5;102;9.84;6.43;92;NA;133;64;27;NA;NA;NA;NA;;;;;
Bolmen;2;4;14;5;9;3;S;1;11.69;2.15361;8.782;0.2919;NA;NA;NA;NA;NA;<2.0;13.8339288887134;6.18;16.6;100.6;9.68;6.45;92;NA;47;24;9;NA;NA;NA;NA;;;;;
Bolmen;2;4;14;5;9;4;FS;1;14.69;4.71996;9.004;0.3289;NA;NA;NA;NA;NA;<2.0;11.1314236076837;<1.4;16.63;101.2;9.71;6.51;93;NA;59;28;10;NA;NA;NA;NA;;;;;
Bolmen;2;4;14;5;9;5;S;2;14.61;3.07116;8.712;0.2911;NA;NA;NA;NA;NA;<2.0;19.4949953605907;7.406;16.7;100.1;9.6;6.52;93;NA;51;25;12;NA;NA;NA;NA;;;;;
Bolmen;2;4;14;5;9;6;FS;2;12.92;5.95674;6.138;0.2232;NA;NA;NA;NA;NA;<2.0;15.905079659645;<1.4;16.7;101.3;9.72;6.5;94;NA;54;23;9;NA;NA;NA;NA;;;;;
Bolmen;2;4;14;5;9;7;C;2;12.26;3.69576;8.957;0.2951;NA;NA;NA;NA;NA;<2.0;9.12897557893906;2.565;16.6;102.6;9.87;6.7;93;NA;144;76;31;NA;NA;NA;NA;;;;;
Bolmen;2;4;14;5;9;8;F;2;13.24;4.73382;9.203;0.3527;NA;NA;NA;NA;NA;2.064;10.7166406728131;<1.4;16.6;104;9.99;6.48;93;NA;140;72;29;NA;NA;NA;NA;;;;;
Bolmen;2;4;14;5;9;9;FS;3;14.95;8.217;9.031;0.3448;NA;NA;NA;NA;NA;<2.0;7.63962647819478;<1.4;16.6;103.4;9.94;6.63;92;NA;59;33;10;NA;NA;NA;NA;;;;;
Bolmen;2;4;14;5;9;10;C;3;10.83;3.49776;8.687;0.312;NA;NA;NA;NA;NA;2.527;9.7411801867609;<1.4;16.6;102.3;9.84;6.64;91;NA;149;77;28;NA;NA;NA;NA;;;;;
Bolmen;2;4;14;5;9;11;F;3;12.42;4.30722;9.082;0.3021;NA;NA;NA;NA;NA;<2.0;11.9408524667838;<1.4;16.6;103.4;9.95;6.7;93;NA;146;67;27;NA;NA;NA;NA;;;;;
Bolmen;2;4;14;5;9;12;S;3;11.61;2.79423;8.71;0.3256;NA;NA;NA;NA;NA;<2.0;28.1197559868122;4.482;16.6;99;9.45;6.74;92;NA;86;44;10;NA;NA;NA;NA;;;;;
Bolmen;2;4;14;5;9;13;F;4;14.4;4.3218;9.209;0.3423;NA;NA;NA;NA;NA;<2.0;10.3735218052238;<1.4;16.6;102.3;9.86;6.61;93;NA;166;80;33;NA;NA;NA;NA;;;;;
Bolmen;2;4;14;5;9;14;S;4;11.22;2.58093;8.585;0.3229;NA;NA;NA;NA;NA;2.077;30.097131463092;4.415;16.6;100.7;9.68;6.65;91;NA;100;53;23;NA;NA;NA;NA;;;;;
Bolmen;2;4;14;5;9;15;FS;4;14.51;3.39111;9.193;0.3622;NA;NA;NA;NA;NA;<2.0;9.26953981008035;<1.4;16.65;102.5;9.87;6.67;90;NA;107;51;19;NA;NA;NA;NA;;;;;
Bolmen;2;4;14;5;9;16;C;4;10.2;0.93141;8.633;0.28;NA;NA;NA;NA;NA;<2.0;19.6653702643476;3.599;16.7;100.5;9.66;6.69;91;NA;185;95;39;NA;NA;NA;NA;;;;;
Bolmen;2;4;14;5;9;21;Lake;Lake;13.93;4.49208;8.976;0.2774;NA;NA;NA;NA;NA;<2.0;9.22847610210649;<1.4;16.6;108.1;9.39;6.65;93;NA;230;127;74;NA;NA;NA;NA;;;;;
Bolmen;2;6;28;19;9;1;C;1;14.35;1.84824;8.765;0.3043;NA;NA;NA;8.516;0.1703;<2.0;14.0352989951237;<1.4;13.8;98;9.93;6.26;98;NA;65;34;12;NA;NA;NA;NA;;;;;
Bolmen;2;6;28;19;9;2;F;1;13.9;5.85009;9.198;0.3476;NA;NA;NA;8.614;0.1254;<2.0;14.4378417862713;<1.4;13.8;99.1;10.05;6.27;100;NA;42;17;6;6.05;6.2;3.94;5.5;;;;;
Bolmen;2;6;28;19;9;3;S;1;12.09;2.23254;8.164;0.2484;NA;NA;NA;8.279;0.1317;<2.0;18.205634414546;<1.4;13.8;101;10.19;6.42;98;NA;22;10;4;NA;NA;NA;NA;;;;;
Bolmen;2;6;28;19;9;4;FS;1;11.64;2.87172;8.738;0.3395;NA;NA;NA;6.848;0.0611;<2.0;14.6790910706177;3.768;14;99.5;10.01;6.34;101;NA;19;10;4;5.3;6;4.13;5.4;;;;;
Bolmen;2;6;28;19;9;5;S;2;18.41;1.86282;8.106;0.2619;NA;NA;NA;8.053;0.1464;6.432;17.5774386512151;7.349;14;100.6;10.14;6.35;100;NA;14;8;3;NA;NA;NA;NA;;;;;
Bolmen;2;6;28;19;9;6;FS;2;11.32;3.90906;8.698;0.3198;NA;NA;NA;8.312;0.1308;<2.0;15.7159496969577;3.49;14.05;98.6;9.91;6.35;102;NA;12;8;3;3.08;5.1;4.95;6;;;;;
Bolmen;2;6;28;19;9;7;C;2;10.17;0.91683;8.323;0.2943;NA;NA;NA;8.062;0.1267;<2.0;15.3232779894577;3.1;14;102.4;10.33;6.43;100;NA;34;21;10;NA;NA;NA;NA;;;;;
Bolmen;2;6;28;19;9;8;F;2;11.92;3.8952;9.05;0.3498;NA;NA;NA;8.16;0.1429;<2.0;15.6375732927961;3.28;13.9;103.4;10.48;6.55;101;NA;42;22;10;6.63;6.4;5.88;6.1;;;;;
Bolmen;2;6;28;19;9;9;FS;3;15.48;6.67413;8.758;0.347;NA;NA;NA;7.786;0.1124;<2.0;15.9190965984246;1.625;14;104.2;10.51;6.66;100;NA;32;22;8;5.42;5.8;3.98;5.5;;;;;
Bolmen;2;6;28;19;9;10;C;3;11.02;1.22292;8.326;0.2682;NA;NA;NA;8.125;0.1348;<2.0;NA;5.731;14;101.2;10.19;6.7;99;NA;63;43;23;NA;NA;NA;NA;;;;;
Bolmen;2;6;28;19;9;11;F;3;11.17;3.19167;8.386;0.2823;NA;NA;NA;8.127;0.1212;<2.0;17.4759639113182;<1.4;13.9;101.6;10.25;6.66;102;NA;59;37;15;6.5;6.1;3.67;5.5;;;;;
Bolmen;2;6;28;19;9;12;S;3;13.32;4.7484;8.34;0.3367;NA;NA;NA;7.908;0.1346;4.721;17.7624227587705;<1.4;14;102.1;10.28;6.66;98;NA;22;8;4;NA;NA;NA;NA;;;;;
Bolmen;2;6;28;19;9;13;F;4;12.75;6.06339;8.812;0.3308;NA;NA;NA;7.98;0.1002;<2.0;16.9042307464513;<1.4;14;103.6;10.5;6.78;102;NA;29;17;6;4.8;5.9;4.15;5.5;;;;;
Bolmen;2;6;28;19;9;14;S;4;11.34;1.94031;7.794;0.2422;NA;NA;NA;7.632;0.1242;<2.0;17.6271889127988;3.175;13.9;101.3;10.19;6.85;104;NA;36;36;14;NA;NA;NA;NA;;;;;
Bolmen;2;6;28;19;9;15;FS;4;15.26;7.19352;8.925;0.3428;NA;NA;NA;8.139;0.1178;<2.0;19.197875742799;<1.4;14;103.5;10.46;6.9;100;NA;49;22;4;5.06;6;4.97;5.7;;;;;
Bolmen;2;6;28;19;9;16;C;4;10.59;0.51867;8.087;0.2565;NA;NA;NA;7.959;0.1001;2.736;17.9874834659349;3.722;14;103.1;10.41;6.92;100;NA;73;38;14;NA;NA;NA;NA;;;;;
Bolmen;2;6;28;19;9;21;Lake;Lake;13.69;4.70538;8.657;0.2752;NA;NA;NA;8.272;0.111;<2.0;14.7156140801137;<1.4;13.93;98.2;9.84;6.84;109;NA;60;32;19;NA;NA;NA;NA;;;;;
